id,source,title,authors,year,venue,stage_reached,decision,exclusion_reason,category,notes,subcategory,screener,screener_original,confidence,doi,arxiv_id,citations,citations_source,is_published,n_sources,all_sources,priority_band,has_abstract
C02016,semanticscholar,Orthogonal Subspace Learning for Language Model Continual Learning,Xiao Wang; Tianze Chen; Qiming Ge; Han Xia; Rong Bao; Rui Zheng; Qi Zhang; Tao Gui; Xuanjing Huang,2023,Conference on Empirical Methods in Natural Language Processing,stage_1_pending,,,,,,,,,10.48550/arxiv.2310.14152,2310.14152,330,semanticscholar,yes,3,arxiv|openalex|semanticscholar,confirmation,yes
C02017,arxiv,Oscillation-free Quantization for Low-bit Vision Transformers,Shih-Yang Liu; Zechun Liu; Kwang-Ting Cheng,2023,arXiv,stage_1_pending,,,,,,,,,,2302.02210,0,,no,1,arxiv,confirmation,yes
C02018,openalex,Outlier Suppression+: Accurate quantization of large language models by equivalent and effective shifting and scaling,Xiuying Wei; Yuncheng Zhang; Yuhang Li; Xiangguo Zhang; Ruihao Gong; Jinyang Guo; Xianglong Liu,2023,,stage_1_pending,,,,,,,,,10.18653/v1/2023.emnlp-main.102,,44,openalex,yes,1,openalex,confirmation,yes
C02019,arxiv,OverPrompt: Enhancing ChatGPT through Efficient In-Context Learning,Jiazheng Li; Runcong Zhao; Yongxin Yang; Yulan He; Lin Gui,2023,arXiv,stage_1_pending,,,,,,,,,,2305.14973,0,,no,1,arxiv,confirmation,yes
C02020,semanticscholar,Overcoming Forgetting Catastrophe in Quantization-Aware Training,Ting-An Chen; De-Nian Yang; Ming-Syan Chen,2023,IEEE International Conference on Computer Vision,stage_1_pending,,,,,,,,,10.1109/iccv51070.2023.01592,,5,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02021,arxiv,Overview of the PromptCBLUE Shared Task in CHIP2023,Wei Zhu; Xiaoling Wang; Mosha Chen; Buzhou Tang,2023,arXiv,stage_1_pending,,,,,,,,,,2312.17522,0,,no,1,arxiv,confirmation,yes
C02022,arxiv,PALR: Personalization Aware LLMs for Recommendation,Fan Yang; Zheng Chen; Ziyan Jiang; Eunah Cho; Xiaojiang Huang; Yanbin Lu,2023,arXiv,stage_1_pending,,,,,,,,,,2305.07622,0,,no,1,arxiv,confirmation,yes
C02023,semanticscholar,PALs of Alto: Comparing Adapter Modules and Projected Attention Layers for Multitask Learning,Stanford CS224N; Default Project; Jonah Cader,2023,,stage_1_pending,,,,No abstract in pool; title-only screen or fetch abstract.,,,,,,,0,,no,1,semanticscholar,confirmation,no
C02024,arxiv,PASTA: Pretrained Action-State Transformer Agents,Raphael Boige; Yannis Flet-Berliac; Arthur Flajolet; Guillaume Richard; Thomas Pierrot,2023,arXiv,stage_1_pending,,,,,,,,,,2307.10936,0,,no,1,arxiv,confirmation,yes
C02025,semanticscholar,PB-LLM: Partially Binarized Large Language Models,Yuzhang Shang; Zhihang Yuan; Qiang Wu; Zhen Dong,2023,International Conference on Learning Representations,stage_1_pending,,,,,,,,,10.48550/arxiv.2310.00034,2310.00034,100,semanticscholar,yes,3,arxiv|openalex|semanticscholar,confirmation,yes
C02026,openalex,PD-L1/PD-1 checkpoint pathway regulates hippocampal neuronal excitability and learning and memory behavior,Junli Zhao; Sangsu Bang; Kenta Furutani; Aidan McGinnis; Changyu Jiang; Alexus Roberts; Christopher R. Donnelly; Qianru He; Michael L. James; Miles Berger; Mei‐Chuan Ko; Haichen Wang; Richard D. Palmiter; Ru‐Rong Ji,2023,Neuron,stage_1_pending,,,,No abstract in pool; title-only screen or fetch abstract.,,,,,10.1016/j.neuron.2023.05.022,,58,openalex,yes,1,openalex,confirmation,no
C02027,arxiv,PEARL: Prompting Large Language Models to Plan and Execute Actions Over Long Documents,Simeng Sun; Yang Liu; Shuohang Wang; Chenguang Zhu; Mohit Iyyer,2023,arXiv,stage_1_pending,,,,,,,,,,2305.14564,0,,no,1,arxiv,confirmation,yes
C02028,semanticscholar,PECoP: Parameter Efficient Continual Pretraining for Action Quality Assessment,Amirhossein Dadashzadeh; Shuchao Duan; Alan L. Whone; M. Mirmehdi,2023,IEEE Workshop/Winter Conference on Applications of Computer Vision,stage_1_pending,,,,,,,,,10.1109/wacv57701.2024.00012,2311.07603,27,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02029,arxiv,PEFT-MedAware: Large Language Model for Medical Awareness,Keivalya Pandya,2023,arXiv,stage_1_pending,,,,,,,,,,2311.10697,0,,no,1,arxiv,confirmation,yes
C02030,arxiv,PEFTT: Parameter-Efficient Fine-Tuning for low-resource Tibetan pre-trained language models,Zhou Mingjun; Daiqing Zhuoma; Qun Nuo; Nyima Tashi,2023,arXiv,stage_1_pending,,,,,,,,,,2309.12109,0,,no,1,arxiv,confirmation,yes
C02031,arxiv,PEMA: An Offsite-Tunable Plug-in External Memory Adaptation for Language Models,HyunJin Kim; Young Jin Kim; JinYeong Bak,2023,arXiv,stage_1_pending,,,,,,,,,,2311.08590,0,,no,1,arxiv,confirmation,yes
C02032,arxiv,PILLOW: Enhancing Efficient Instruction Fine-tuning via Prompt Matching,Zhenting Qi; Xiaoyu Tan; Shaojie Shi; Chao Qu; Yinghui Xu; Yuan Qi,2023,arXiv,stage_1_pending,,,,,,,,,,2312.05621,0,,no,1,arxiv,confirmation,yes
C02033,arxiv,PIP: Parse-Instructed Prefix for Syntactically Controlled Paraphrase Generation,Yixin Wan; Kuan-Hao Huang; Kai-Wei Chang,2023,arXiv,stage_1_pending,,,,,,,,,,2305.16701,0,,no,1,arxiv,confirmation,yes
C02034,arxiv,PLMM: Personal Large Language Models on Mobile Devices,Yuanhao Gong,2023,arXiv,stage_1_pending,,,,,,,,,,2309.14726,0,,no,1,arxiv,confirmation,yes
C02035,arxiv,POND: Multi-Source Time Series Domain Adaptation with Information-Aware Prompt Tuning,Junxiang Wang; Guangji Bai; Wei Cheng; Zhengzhang Chen; Liang Zhao; Haifeng Chen,2023,arXiv,stage_1_pending,,,,,,,,,,2312.12276,0,,no,1,arxiv,confirmation,yes
C02036,arxiv,POP: Prompt Of Prompts for Continual Learning,Zhiyuan Hu; Jiancheng Lyu; Dashan Gao; Nuno Vasconcelos,2023,arXiv,stage_1_pending,,,,,,,,,,2306.08200,0,,no,1,arxiv,confirmation,yes
C02037,semanticscholar,POTTER: Pooling Attention Transformer for Efficient Human Mesh Recovery,Ce Zheng; Xianpeng Liu; Guo-Jun Qi; Chen Chen,2023,Computer Vision and Pattern Recognition,stage_1_pending,,,,,,,,,10.1109/cvpr52729.2023.00161,2303.13357,51,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02038,arxiv,PPTC Benchmark: Evaluating Large Language Models for PowerPoint Task Completion,Yiduo Guo; Zekai Zhang; Yaobo Liang; Dongyan Zhao; Nan Duan,2023,arXiv,stage_1_pending,,,,,,,,,,2311.01767,0,,no,1,arxiv,confirmation,yes
C02039,arxiv,PSP: Pre-Training and Structure Prompt Tuning for Graph Neural Networks,Qingqing Ge; Zeyuan Zhao; Yiding Liu; Anfeng Cheng; Xiang Li; Shuaiqiang Wang; Dawei Yin,2023,arXiv,stage_1_pending,,,,,,,,,,2310.17394,0,,no,1,arxiv,confirmation,yes
C02040,arxiv,PTP: Boosting Stability and Performance of Prompt Tuning with Perturbation-Based Regularizer,Lichang Chen; Heng Huang; Minhao Cheng,2023,arXiv,stage_1_pending,,,,,,,,,,2305.02423,0,,no,1,arxiv,confirmation,yes
C02041,semanticscholar,PVP: Pre-trained Visual Parameter-Efficient Tuning,Zhao Song; Ke Yang; Naiyang Guan; Junjie Zhu; P. Qiao; Qingyong Hu,2023,arXiv.org,stage_1_pending,,,,,,,,,10.48550/arxiv.2304.13639,2304.13639,3,semanticscholar,yes,2,arxiv|semanticscholar,confirmation,yes
C02042,arxiv,Padding Aware Neurons,Dario Garcia-Gasulla; Victor Gimenez-Abalos; Pablo Martin-Torres,2023,arXiv,stage_1_pending,,,,,,,,,,2309.08048,0,,no,1,arxiv,confirmation,yes
C02043,arxiv,PanGu-Σ: Towards Trillion Parameter Language Model with Sparse Heterogeneous Computing,Xiaozhe Ren; Pingyi Zhou; Xinfan Meng; Xinjing Huang; Yadao Wang; Weichao Wang; Pengfei Li; Xiaoda Zhang; Alexander Podolskiy; Grigory Arshinov; Andrey Bout; Irina Piontkovskaya; Jiansheng Wei; Xin Jiang; Teng Su; Qun Liu; Jun Yao,2023,arXiv,stage_1_pending,,,,,,,,,,2303.10845,0,,no,1,arxiv,confirmation,yes
C02044,arxiv,PandaGPT: One Model To Instruction-Follow Them All,Yixuan Su; Tian Lan; Huayang Li; Jialu Xu; Yan Wang; Deng Cai,2023,arXiv,stage_1_pending,,,,,,,,,,2305.16355,0,,no,1,arxiv,confirmation,yes
C02045,semanticscholar,Parameter Efficient Multi-task Model Fusion with Partial Linearization,A. Tang; Li Shen; Yong Luo; Yibing Zhan; Han Hu; Bo Du; Yixin Chen; Dacheng Tao,2023,International Conference on Learning Representations,stage_1_pending,,,,,,,,,10.48550/arxiv.2310.04742,2310.04742,75,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02046,arxiv,Parameter Efficient Tuning Allows Scalable Personalization of LLMs for Text Entry: A Case Study on Abbreviation Expansion,Katrin Tomanek; Shanqing Cai; Subhashini Venugopalan,2023,arXiv,stage_1_pending,,,,,,,,,,2312.14327,0,,no,1,arxiv,confirmation,yes
C02047,semanticscholar,Parameter-Efficient Fine-Tuning Design Spaces,Jiaao Chen; Aston Zhang; Xingjian Shi; Mu Li; Alexander J. Smola; Diyi Yang,2023,International Conference on Learning Representations,stage_1_pending,,,,,,,,,10.48550/arxiv.2301.01821,2301.01821,83,semanticscholar,yes,2,arxiv|semanticscholar,confirmation,yes
C02048,semanticscholar,Parameter-Efficient Fine-Tuning Method for Task-Oriented Dialogue Systems,Yunho Mo; Joon Yoo; Sangwoo Kang,2023,Mathematics,stage_1_pending,,,,,,,,,10.3390/math11143048,,4,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02049,semanticscholar,Parameter-Efficient Fine-Tuning Methods for Pretrained Language Models: A Critical Review and Assessment,Lingling Xu; Haoran Xie; S. Qin; Xiaohui Tao; F. Wang,2023,IEEE Transactions on Pattern Analysis and Machine Intelligence,stage_1_pending,,,,,,,,,10.1109/tpami.2026.3657354,2312.12148,727,google_scholar,yes,5,arxiv|google_scholar|ieee|openalex|semanticscholar,confirmation,yes
C02050,semanticscholar,Parameter-Efficient Fine-Tuning for Medical Image Analysis: The Missed Opportunity,Raman Dutt; Linus Ericsson; Pedro Sanchez; S. Tsaftaris; Timothy M. Hospedales,2023,International Conference on Medical Imaging with Deep Learning,stage_1_pending,,,,,,,,,10.48550/arxiv.2305.08252,2305.08252,88,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02051,semanticscholar,Parameter-Efficient Fine-Tuning of LLaMA for the Clinical Domain,Aryo Pradipta Gema; Luke Daines; Pasquale Minervini; Beatrice Alex,2023,Clinical Natural Language Processing Workshop,stage_1_pending,,,,,,,,,10.48550/arxiv.2307.03042,2307.03042,72,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02052,semanticscholar,Parameter-Efficient Fine-Tuning without Introducing New Latency,Baohao Liao; Yan Meng; C. Monz,2023,Annual Meeting of the Association for Computational Linguistics,stage_1_pending,,,,,,,,,10.48550/arxiv.2305.16742,2305.16742,84,semanticscholar,yes,3,arxiv|openalex|semanticscholar,confirmation,yes
C02053,semanticscholar,Parameter-Efficient Language Model Tuning with Active Learning in Low-Resource Settings,Josip Jukic; Jan vSnajder,2023,Conference on Empirical Methods in Natural Language Processing,stage_1_pending,,,,,,,,,10.48550/arxiv.2305.14576,2305.14576,8,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02054,arxiv,Parameter-Efficient Low-Resource Dialogue State Tracking by Prompt Tuning,Mingyu Derek Ma; Jiun-Yu Kao; Shuyang Gao; Arpit Gupta; Di Jin; Tagyoung Chung; Nanyun Peng,2023,arXiv,stage_1_pending,,,,,,,,,,2301.10915,0,,no,1,arxiv,confirmation,yes
C02055,openalex,Parameter-Efficient Model Adaptation for Vision Transformers,Xuehai He; Chunyuan Li; Pengchuan Zhang; Jianwei Yang; Xin Wang,2023,Proceedings of the AAAI Conference on Artificial Intelligence,stage_1_pending,,,,,,,,,10.1609/aaai.v37i1.25160,,63,openalex,yes,1,openalex,confirmation,yes
C02056,arxiv,Parameter-Efficient Sparse Retrievers and Rerankers using Adapters,Vaishali Pal; Carlos Lassance; Hervé Déjean; Stéphane Clinchant,2023,arXiv,stage_1_pending,,,,,,,,,,2303.13220,0,,no,1,arxiv,confirmation,yes
C02057,semanticscholar,Parameter-Efficient Transfer Learning for Audio-Visual-Language Tasks,Hongye Liu; Xianhai Xie; Yang Gao; Zhou Yu,2023,ACM Multimedia,stage_1_pending,,,,,,,,,10.1145/3581783.3611939,2308.14274,4,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02058,semanticscholar,Parameter-Efficient Transfer Learning of Audio Spectrogram Transformers,Umberto Cappellazzo; Daniele Falavigna; A. Brutti; M. Ravanelli,2023,International Workshop on Machine Learning for Signal Processing,stage_1_pending,,,,,,,,,10.1109/mlsp58920.2024.10734776,2312.03694,18,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02059,arxiv,Parameter-Efficient Tuning Helps Language Model Alignment,Tianci Xue; Ziqi Wang; Heng Ji,2023,arXiv,stage_1_pending,,,,,,,,,,2310.00819,0,,no,1,arxiv,confirmation,yes
C02060,semanticscholar,Parameter-Efficient Tuning with Adaptive Bottlenecks for Automatic Speech Recognition,Geoffroy Vanderreydt; Amrutha Prasad; Driss Khalil; S. Madikeri; Kris Demuynck; P. Motlícek,2023,Automatic Speech Recognition & Understanding,stage_1_pending,,,,,,,,,10.1109/asru57964.2023.10389769,,5,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02061,semanticscholar,Parameter-Efficient Vision Transformer with Linear Attention,Youpeng Zhao; Huadong Tang; Yingying Jiang; Yong A; Qiang Wu; Jun Wang,2023,International Conference on Information Photonics,stage_1_pending,,,,,,,,,10.1109/icip49359.2023.10222812,,2,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02062,semanticscholar,Parameter-Efﬁcient Fine-Tuning with Layer Pruning on Medical Report Summarization and Medical Dialogue Generation,Yunqi Zhu; Xuebing Yang; Yuanyuan Wu; Wensheng Zhang,2023,,stage_1_pending,,,,No abstract in pool; title-only screen or fetch abstract.,,,,,,,1,semanticscholar,no,1,semanticscholar,confirmation,no
C02063,semanticscholar,Parameter-efficient Dysarthric Speech Recognition Using Adapter Fusion and Householder Transformation,Jinzi Qi; Hugo Van hamme,2023,Interspeech,stage_1_pending,,,,,,,,,10.48550/arxiv.2306.07090,2306.07090,6,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02064,semanticscholar,Parameter-efficient Modularised Bias Mitigation via AdapterFusion,Deepak Kumar; Oleg Lesota; George Zerveas; Daniel Cohen; Carsten Eickhoff; M. Schedl; Navid Rekabsaz,2023,Conference of the European Chapter of the Association for Computational Linguistics,stage_1_pending,,,,,,,,,10.48550/arxiv.2302.06321,2302.06321,36,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02065,semanticscholar,Parameter-efficient Tuning for Large Language Model without Calculating Its Gradients,Feihu Jin; Jiajun Zhang; Chengqing Zong,2023,Conference on Empirical Methods in Natural Language Processing,stage_1_pending,,,,,,,,,10.18653/v1/2023.emnlp-main.22,,11,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02066,semanticscholar,Parameter-efficient fine-tuning of large-scale pre-trained language models,Ning Ding; Yujia Qin; Guang Yang; Fu Wei; Zonghan Yang; Yusheng Su; Shengding Hu; Yulin Chen; Chi-Min Chan; Weize Chen; Jing Yi; Weilin Zhao; Xiaozhi Wang; Zhiyuan Liu; Haitao Zheng; Jianfei Chen; Y. Liu; Jie Tang; Juanzi Li; Maosong Sun,2023,Nature Machine Intelligence,stage_1_pending,,,,,,,,,10.1038/s42256-023-00626-4,,1193,semanticscholar,yes,2,openalex|semanticscholar,confirmation,yes
C02067,arxiv,Partial Fine-Tuning: A Successor to Full Fine-Tuning for Vision Transformers,Peng Ye; Yongqi Huang; Chongjun Tu; Minglei Li; Tao Chen; Tong He; Wanli Ouyang,2023,arXiv,stage_1_pending,,,,,,,,,,2312.15681,0,,no,1,arxiv,confirmation,yes
C02068,arxiv,Patch-Prompt Aligned Bayesian Prompt Tuning for Vision-Language Models,Xinyang Liu; Dongsheng Wang; Bowei Fang; Miaoge Li; Zhibin Duan; Yishi Xu; Bo Chen; Mingyuan Zhou,2023,arXiv,stage_1_pending,,,,,,,,,,2303.09100,0,,no,1,arxiv,confirmation,yes
C02069,arxiv,PatternGPT :A Pattern-Driven Framework for Large Language Model Text Generation,Le Xiao; Xin Shan,2023,arXiv,stage_1_pending,,,,,,,,,,2307.00470,0,,no,1,arxiv,confirmation,yes
C02070,arxiv,Pedestrian Attribute Recognition via CLIP based Prompt Vision-Language Fusion,Xiao Wang; Jiandong Jin; Chenglong Li; Jin Tang; Cheng Zhang; Wei Wang,2023,arXiv,stage_1_pending,,,,,,,,,,2312.10692,0,,no,1,arxiv,confirmation,yes
C02071,ieee,Performance Characterization of Large Language Models on High-Speed Interconnects,Hao Qi; Liuyao Dai; Weicong Chen; Zhen Jia; Xiaoyi Lu,2023,2023 IEEE Symposium on High-Performance Interconnects (HOTI),stage_1_pending,,,,,,,,,10.1109/hoti59126.2023.00022,,10,ieee,yes,1,ieee,confirmation,yes
C02072,openalex,Persistent memory for AI coding agents: a pre-registered SWE-bench Verified benchmark,"Jimenez, Carlos E.; John Yang; Alexander Wettig; Shunyu Yao; Kexin Pei; Ofir Press; Karthik Narasimhan",2023,arXiv (Cornell University),stage_1_pending,,,,,,,,,10.48550/arxiv.2310.06770,2310.06770,48,openalex,yes,1,openalex,confirmation,yes
C02073,openalex,Personality Traits in Large Language Models,Gregory Serapio‐García; Mustafa Safdari; Clément Crepy; Luning Sun; Stephen Fitz; Marwa Abdulhai; Aleksandra Faust; Maja J. Matarić,2023,Research Square,stage_1_pending,,,,No abstract in pool; title-only screen or fetch abstract.,,,,,10.21203/rs.3.rs-3296728/v1,,104,openalex,yes,1,openalex,confirmation,no
C02074,semanticscholar,Personalized Federated Learning Algorithm with Adaptive Clustering for Non-IID IoT Data Incorporating Multi-Task Learning and Neural Network Model Characteristics,Hua-Yang Hsu; K. Keoy; Jun-Ru Chen; Han-Chieh Chao; Chin-Feng Lai,2023,Italian National Conference on Sensors,stage_1_pending,,,,,,,,,10.3390/s23229016,,17,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02075,semanticscholar,Personalized Multi-task Federated Learning on Non-IID Medical Health Care Data,Yanhao Feng; Xinyu Chang; Jianxin Zhao,2023,International Conference on Big Data Computing and Communications,stage_1_pending,,,,,,,,,10.1109/bigcom61073.2023.00025,,1,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02076,arxiv,"Perturbation-based QE: An Explainable, Unsupervised Word-level Quality Estimation Method for Blackbox Machine Translation",Tu Anh Dinh; Jan Niehues,2023,arXiv,stage_1_pending,,,,,,,,,,2305.07457,0,,no,1,arxiv,confirmation,yes
C02077,arxiv,Physical-Layer Semantic-Aware Network for Zero-Shot Wireless Sensing,Huixiang Zhu; Yong Xiao; Yingyu Li; Guangming Shi; Walid Saad,2023,arXiv,stage_1_pending,,,,,,,,,,2312.05043,0,,no,1,arxiv,confirmation,yes
C02078,arxiv,Physics simulation capabilities of LLMs,Mohamad Ali-Dib; Kristen Menou,2023,arXiv,stage_1_pending,,,,,,,,,,2312.02091,0,,no,1,arxiv,confirmation,yes
C02079,arxiv,Plan-and-Solve Prompting: Improving Zero-Shot Chain-of-Thought Reasoning by Large Language Models,Lei Wang; Wanyu Xu; Yihuai Lan; Zhiqiang Hu; Yunshi Lan; Roy Ka-Wei Lee; Ee-Peng Lim,2023,arXiv,stage_1_pending,,,,,,,,,,2305.04091,0,,no,1,arxiv,confirmation,yes
C02080,semanticscholar,PockEngine: Sparse and Efficient Fine-tuning in a Pocket,Ligeng Zhu; Lanxiang Hu; Ji Lin; Wei-Ming Chen; Wei-Chen Wang; Chuang Gan; Song Han,2023,Micro,stage_1_pending,,,,,,,,,10.1145/3613424.3614307,2310.17752,39,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02081,arxiv,"Point-Bind & Point-LLM: Aligning Point Cloud with Multi-modality for 3D Understanding, Generation, and Instruction Following",Ziyu Guo; Renrui Zhang; Xiangyang Zhu; Yiwen Tang; Xianzheng Ma; Jiaming Han; Kexin Chen; Peng Gao; Xianzhi Li; Hongsheng Li; Pheng-Ann Heng,2023,arXiv,stage_1_pending,,,,,,,,,,2309.00615,0,,no,1,arxiv,confirmation,yes
C02082,semanticscholar,Point-PEFT: Parameter-Efficient Fine-Tuning for 3D Pre-trained Models,Yiwen Tang; I. Tang; Eric Zhang; Ray Gu,2023,AAAI Conference on Artificial Intelligence,stage_1_pending,,,,,,,,,10.48550/arxiv.2310.03059,2310.03059,46,semanticscholar,yes,1,semanticscholar,confirmation,yes
C02083,semanticscholar,Policy Domain Prediction from Party Manifestos with Adapters and Knowledge Enhanced Transformers,Hsiao-Chu Yu; Ines Rehbein; Simone Paolo Ponzetto,2023,Conference on Natural Language Processing,stage_1_pending,,,,No abstract in pool; title-only screen or fetch abstract.,,,,,,,1,semanticscholar,no,1,semanticscholar,confirmation,no
C02084,arxiv,PolicyGPT: Automated Analysis of Privacy Policies with Large Language Models,Chenhao Tang; Zhengliang Liu; Chong Ma; Zihao Wu; Yiwei Li; Wei Liu; Dajiang Zhu; Quanzheng Li; Xiang Li; Tianming Liu; Lei Fan,2023,arXiv,stage_1_pending,,,,,,,,,,2309.10238,0,,no,1,arxiv,confirmation,yes
C02085,arxiv,PolySketchFormer: Fast Transformers via Sketching Polynomial Kernels,Praneeth Kacham; Vahab Mirrokni; Peilin Zhong,2023,arXiv,stage_1_pending,,,,,,,,,,2310.01655,0,,no,1,arxiv,confirmation,yes
C02086,semanticscholar,Post-training Quantization or Quantization-aware Training? That is the Question,Xiaotian Zhao; Ruge Xu; Xinfei Guo,2023,China Semiconductor Technology International Conference,stage_1_pending,,,,,,,,,10.1109/cstic58779.2023.10219214,,30,semanticscholar,yes,1,semanticscholar,confirmation,yes
